,team,season,opp,datetime,day_week,week,W/L,ot,record,home/away,team_score,opp_score,1D_gained,team_total_yards,team_pass_yards,team_rush_yards,team_turnover,1D_allowed,opp_total_yards,opp_pass_yards,opp_rush_yards,opp_turnover,offense_expected_points,defense_expected_points,sp_expected_points
95,NOR,2007,ARI,2007-12-16 13:03:00,Sun,15,1.0,0.0,7-7,HOME,31.0,24.0,24.0,421.0,307.0,114.0,2.0,17.0,317.0,214.0,103.0,2.0,12.18,0.83,-6.14
96,NOR,2007,PHI,2007-12-23 13:02:00,Sun,16,0.0,0.0,7-8,HOME,23.0,38.0,22.0,346.0,276.0,70.0,1.0,24.0,435.0,251.0,184.0,1.0,0.82,-20.74,5.05
97,NOR,2007,CHI,2007-12-30 13:00:00,Sun,17,0.0,0.0,7-9,AWAY,25.0,33.0,28.0,413.0,308.0,105.0,3.0,13.0,275.0,179.0,96.0,3.0,-4.76,6.72,-14.33
98,NOR,2008,TAM,2008-09-07 13:02:00,Sun,1,1.0,0,1-0,HOME,24.0,20.0,16.0,438.0,337.0,101.0,1.0,18.0,352.0,206.0,146.0,1.0,2.73,4.35,-3.1
99,NOR,2008,WAS,2008-09-14 13:03:00,Sun,2,0.0,0,1-1,AWAY,24.0,29.0,16.0,250.0,195.0,55.0,3.0,25.0,455.0,306.0,149.0,1.0,-4.77,-17.34,15.76
100,NOR,2008,DEN,2008-09-21 16:06:00,Sun,3,0.0,0,1-2,AWAY,32.0,34.0,27.0,502.0,414.0,88.0,1.0,20.0,369.0,264.0,105.0,2.0,13.0,-10.68,-4.15
101,NOR,2008,SFO,2008-09-28 13:03:00,Sun,4,1.0,0,2-2,HOME,31.0,17.0,24.0,467.0,363.0,104.0,2.0,20.0,312.0,221.0,91.0,3.0,17.63,2.88,-8.01
102,NOR,2008,MIN,2008-10-06 20:40:00,Mon,5,0.0,0,2-3,HOME,27.0,30.0,17.0,375.0,320.0,55.0,4.0,16.0,270.0,226.0,44.0,0.0,-6.17,1.12,3.55
103,NOR,2008,LVR,2008-10-12 13:02:00,Sun,6,1.0,0,3-3,HOME,34.0,3.0,23.0,441.0,319.0,122.0,0.0,12.0,226.0,141.0,85.0,2.0,22.53,16.91,-3.13
104,NOR,2008,CAR,2008-10-19 13:04:00,Sun,7,0.0,0,3-4,AWAY,7.0,30.0,17.0,343.0,228.0,115.0,2.0,19.0,336.0,193.0,143.0,0.0,-6.69,-9.3,-3.36
105,NOR,2008,LAC,2008-10-26 13:06:00,Sun,8,1.0,0,4-4,HOME,37.0,32.0,28.0,409.0,339.0,70.0,0.0,22.0,451.0,341.0,110.0,2.0,28.32,-16.57,-7.61
106,NOR,2008,ATL,2008-11-09 13:03:00,Sun,10,0.0,0,4-5,AWAY,20.0,34.0,25.0,521.0,416.0,105.0,3.0,18.0,361.0,248.0,113.0,0.0,-0.96,-11.12,0.5
107,NOR,2008,KAN,2008-11-16 13:00:00,Sun,11,1.0,0,5-5,AWAY,30.0,20.0,22.0,369.0,266.0,103.0,1.0,21.0,330.0,206.0,124.0,1.0,12.12,-8.06,3.49
108,NOR,2008,GNB,2008-11-24 20:40:00,Mon,12,1.0,0,6-5,HOME,51.0,29.0,21.0,416.0,318.0,98.0,1.0,22.0,343.0,234.0,109.0,3.0,19.95,-2.15,3.26
109,NOR,2008,TAM,2008-11-30 13:02:00,Sun,13,0.0,0,6-6,AWAY,20.0,23.0,18.0,332.0,288.0,44.0,3.0,11.0,254.0,105.0,149.0,1.0,-10.23,8.41,-1.87
110,NOR,2008,ATL,2008-12-07 13:02:00,Sun,14,1.0,0,7-6,HOME,29.0,25.0,24.0,414.0,230.0,184.0,0.0,22.0,414.0,315.0,99.0,1.0,17.63,-11.65,-0.66
111,NOR,2008,CHI,2008-12-11 20:14:00,Thu,15,0.0,1,7-7,AWAY,24.0,27.0,22.0,345.0,226.0,119.0,2.0,16.0,226.0,171.0,55.0,3.0,-2.61,13.17,-13.62
112,NOR,2008,DET,2008-12-21 13:03:00,Sun,16,1.0,0,8-7,AWAY,42.0,7.0,32.0,532.0,351.0,181.0,1.0,15.0,255.0,126.0,129.0,2.0,36.0,-0.02,0.17
113,NOR,2008,CAR,2008-12-28 13:03:00,Sun,17,0.0,0,8-8,HOME,31.0,33.0,22.0,417.0,367.0,50.0,2.0,23.0,478.0,244.0,234.0,0.0,16.24,-20.19,-0.32
114,NOR,2009,DET,2009-09-13 13:03:00,Sun,1,1.0,0,1-0,HOME,45.0,27.0,28.0,515.0,358.0,157.0,3.0,14.0,231.0,198.0,33.0,3.0,19.75,17.11,-15.57
115,NOR,2009,PHI,2009-09-20 13:04:00,Sun,2,1.0,0,2-0,AWAY,48.0,22.0,23.0,421.0,288.0,133.0,1.0,23.0,463.0,384.0,79.0,4.0,17.18,5.47,3.35
116,NOR,2009,BUF,2009-09-27 16:05:00,Sun,3,1.0,0,3-0,AWAY,27.0,7.0,21.0,378.0,156.0,222.0,1.0,13.0,243.0,154.0,89.0,2.0,0.45,12.32,5.27
117,NOR,2009,NYJ,2009-10-04 16:05:00,Sun,4,1.0,0,4-0,HOME,24.0,10.0,18.0,343.0,190.0,153.0,1.0,14.0,244.0,112.0,132.0,4.0,-7.19,25.69,0.07
118,NOR,2009,NYG,2009-10-18 13:03:00,Sun,6,1.0,0,5-0,HOME,48.0,27.0,28.0,493.0,369.0,124.0,0.0,17.0,325.0,241.0,84.0,2.0,29.16,1.43,-8.03
119,NOR,2009,MIA,2009-10-25 16:15:00,Sun,7,1.0,0,6-0,AWAY,46.0,34.0,22.0,414.0,276.0,138.0,4.0,17.0,334.0,197.0,137.0,3.0,0.45,12.18,-6.27
120,NOR,2009,ATL,2009-11-02 20:40:00,Mon,8,1.0,0,7-0,HOME,35.0,27.0,23.0,437.0,291.0,146.0,4.0,21.0,442.0,281.0,161.0,3.0,8.63,2.06,-5.14
121,NOR,2009,CAR,2009-11-08 16:05:00,Sun,9,1.0,0,8-0,HOME,30.0,20.0,18.0,414.0,330.0,84.0,2.0,21.0,371.0,189.0,182.0,3.0,3.85,3.92,0.44
